Name	Ensembl_ID	Ratio	Log2_ratio	P_value	Q_value
METTL21D	ENSG00000100483	1.77351916376	0.8266149194	4.127818e-09	2.688203e-09
LMAN1	ENSG00000074695	1.41811125485	0.503970720536	6.859682e-10	4.646448e-10
METTL21A	ENSG00000144401	0.76397515528	-0.388402372775	0.001084249	0.00048475
LMAN2	ENSG00000169223	1.31690412014	0.397150311095	2.838165e-06	1.557296e-06
MLX	ENSG00000108788	0.402517482517	-1.31287664981	1.187494e-42	2.21641e-42
SCML1	ENSG00000047634	1.29378531073	0.371598238014	0.000431776	0.0002014731
NAT8L	ENSG00000185818	0.350759878419	-1.51144435998	7.670573e-42	1.404863e-41
FBXL15	ENSG00000107872	0.191073919107	-2.38779722574	3.882034e-55	9.12069e-55
NRM	ENSG00000137404	1.61684782609	0.693183902138	1.639979e-07	9.752092e-08
PFKFB3	ENSG00000170525	1.46371803732	0.549637667461	2.707429e-08	1.686086e-08
PFKFB2	ENSG00000123836	2.48003671409	1.31036147821	3.863513e-47	7.895102e-47
PFKFB4	ENSG00000114268	1.32899022801	0.410330496601	0.0005445106	0.0002515145
CCDC28A	ENSG00000024862	0.479028697572	-1.0618160076	1.377052e-12	1.064992e-12
ITPA	ENSG00000125877	1.65170166546	0.723953127054	2.302598e-13	1.846231e-13
YWHAQ	ENSG00000134308	1.42009626955	0.50598873459	4.650216e-10	3.18036e-10
TCF7L1	ENSG00000152284	64.5	6.01122725542	1.445729e-81	5.072758e-81
ADD3	ENSG00000148700	0.434850863422	-1.20140739621	1.009747e-25	1.237356e-25
ADD1	ENSG00000087274	0.557476785142	-0.843016366369	4.26184e-22	4.698222e-22
ADA	ENSG00000196839	0.768421052632	-0.380031049451	0.009874719	0.00397761
PPP4R1	ENSG00000154845	7.00856653341	2.80911939907	4.090574e-208	4.332801e-207
PPP4R2	ENSG00000163605	1.35669099757	0.440092167299	3.029466e-06	1.658861e-06
CWC27	ENSG00000153015	1.78801843318	0.838361609743	1.303447e-13	1.055764e-13
CWC22	ENSG00000163510	1.72	0.782408564927	8.757926e-13	6.833542e-13
TMED10	ENSG00000170348	0.579425973288	-0.787303738733	2.655482e-17	2.486847e-17
LTBR	ENSG00000111321	0.610862262038	-0.711080978798	7.026421e-16	6.239996e-16
PRPF39	ENSG00000185246	1.32088520055	0.401505085972	5.620908e-05	2.812244e-05
MAP3K9	ENSG00000006432	2.36228813559	1.24018494545	1.359903e-25	1.65805e-25
C2orf29	ENSG00000158435	0.854919399666	-0.22613968329	0.02338411	0.008975565
PRPF31	ENSG00000105618	2.26533523538	1.17972456313	5.496939e-38	9.226719e-38
TUSC3	ENSG00000104723	0.629021218344	-0.668819411514	3.38992e-10	2.332858e-10
DEAF1	ENSG00000177030	0.49860724234	-1.00402425656	1.17977e-21	1.284142e-21
MAP3K7	ENSG00000135341	2.14072229141	1.09809765196	7.582316e-25	9.032399e-25
MAP3K5	ENSG00000197442	0.466988727858	-1.09854036821	8.459172e-16	7.486236e-16
MARVELD1	ENSG00000155254	0.840409956076	-0.250834841614	0.01684157	0.006565947
MARVELD3	ENSG00000140832	0.215846994536	-2.21191909011	4.771095e-32	6.966505e-32
MARVELD2	ENSG00000152939	0.157833655706	-2.66352322323	7.452059e-122	4.195795e-121
NUP214	ENSG00000126883	0.756345177665	-0.402883298994	1.905043e-05	9.840177e-06
NUP210	ENSG00000132182	0.792114321477	-0.336219433363	4.249061e-05	2.141053e-05
ALKBH1	ENSG00000100601	1.2766798419	0.35239678	0.004967123	0.00207204
KIAA0319L	ENSG00000142687	0.267605633803	-1.90181960606	5.324049e-87	2.011049e-86
C3orf54	ENSG00000185614	0	20	2.027055e-30	2.826666e-30
ZNF202	ENSG00000166261	1.53533834586	0.618556620489	6.500805e-08	3.959227e-08
CASZ1	ENSG00000130940	0.0759330759331	-3.71912773905	1.276952e-204	1.314236e-203
ZNF200	ENSG00000010539	0.70447284345	-0.505384001375	8.051201e-05	3.98464e-05
IDH2	ENSG00000182054	0.287554269175	-1.79809383803	5.582027e-87	2.105367e-86
IDH1	ENSG00000138413	0.115558970419	-3.11329883961	8.613953e-248	1.265762e-246
PASK	ENSG00000115687	0.0883762732175	-3.50019709511	1.50906e-195	1.469812e-194
SETD8	ENSG00000183955	0.476084538376	-1.07071031911	1.445341e-27	1.86746e-27
SH2D2A	ENSG00000027869	28.875	4.85174904142	3.436084e-48	7.162714e-48
PRR14L	ENSG00000183530	0.662020905923	-0.595051318345	2.687507e-09	1.765365e-09
PTGS2	ENSG00000073756	99.6	6.63807383718	5.163457e-103	2.375768e-102
SETD3	ENSG00000183576	1.54268022999	0.625439048025	1.261705e-11	9.342857e-12
SETD2	ENSG00000181555	1.64747191011	0.720253867062	7.904991e-15	6.733261e-15
SETD5	ENSG00000168137	0.793953335524	-0.33287387919	0.0001004538	4.931263e-05
SETD7	ENSG00000145391	0.352721397556	-1.50339899655	3.085321e-68	9.025603e-68
B3GALNT2	ENSG00000162885	0.550037622272	-0.862397793324	5.131339e-15	4.397259e-15
TMEM45A	ENSG00000181458	10.0740740741	3.33257533909	7.745498e-90	3.008399e-89
PSRC1	ENSG00000134222	0.62339055794	-0.68179179125	6.632191e-09	4.271551e-09
SOS1	ENSG00000115904	2.74426229508	1.4564183801	1.277692e-39	2.225751e-39
SURF4	ENSG00000148248	0.664934869362	-0.588715059912	2.966711e-13	2.36975e-13
PRSS27	ENSG00000172382	0.0437158469945	-4.51569983828	6.40196e-38	1.073518e-37
PRSS23	ENSG00000150687	11.7605633803	3.55588526786	1.650845e-199	1.65548e-198
LXN	ENSG00000079257	40.25	5.33091687811	1.248543e-66	3.552259e-66
ZFAND2A	ENSG00000178381	2.24928366762	1.16946561757	1.059447e-19	1.079022e-19
RGP1	ENSG00000107185	0.276595744681	-1.85414913354	1.047678e-44	2.038517e-44
EME2	ENSG00000197774	0.169960474308	-2.55672881999	3.143434e-29	4.244877e-29
LOC678655	ENSG00000215039	0.00595238095238	-7.39231742278	4.700267e-43	8.867261e-43
GLYR1	ENSG00000140632	0.450360510261	-1.15084776425	6.372002e-34	9.752185e-34
PCNXL3	ENSG00000197136	0.794178794179	-0.332464255734	0.0001498475	7.257881e-05
PCNXL2	ENSG00000135749	0.787806335923	-0.34408707503	0.0007096306	0.0003240461
ECH1	ENSG00000104823	0.10681622088	-3.22679734668	7.259224e-278	1.332405e-276
RRM2B	ENSG00000048392	0.819313304721	-0.287512852138	0.002747069	0.001180521
GBP1	ENSG00000117228	9.47222222222	3.24370292758	1.357892e-47	2.795078e-47
BRE	ENSG00000158019	0.361053361053	-1.46971602221	7.341337e-38	1.228203e-37
HERC1	ENSG00000103657	0.765473887814	-0.385574930178	8.762301e-05	4.322267e-05
TP53	ENSG00000141510	0.0148044257441	-6.07782765956	0	0
SHQ1	ENSG00000144736	1.45936073059	0.545336538439	1.484366e-07	8.843296e-08
DDB1	ENSG00000167986	2.74687270052	1.45779005254	1.055305e-71	3.234128e-71
STX1A	ENSG00000106089	8.96629213483	3.16451150526	1.252805e-83	4.533491e-83
RABL2A	ENSG00000144134	0.298969072165	-1.74193184706	9.855188e-15	8.363562e-15
RPS15A	ENSG00000134419	0.329716336295	-1.6007027256	1.082371e-78	3.641977e-78
LHFP	ENSG00000183722	255.333333333	7.9962380812	3.802233e-149	2.688658e-148
CLN8	ENSG00000182372	0.127985074627	-2.96595251917	6.613006e-144	4.482944e-143
SRGN	ENSG00000122862	648.944444444	9.34195116545	0	0
NSMAF	ENSG00000035681	0.353123067409	-1.50175702811	4.092803e-41	7.394731e-41
SRPRB	ENSG00000144867	0.547653170906	-0.868665572179	8.580125e-23	9.661878e-23
CTDNEP1	ENSG00000175826	0.840170278638	-0.251246344079	0.007787005	0.003189733
KRT80	ENSG00000167767	33.298245614	5.05737426286	2.105171e-306	4.71506e-305
KRT81	ENSG00000205426	587.916666667	9.19946786676	0	0
KRT83	ENSG00000170523	71	6.1497471195	5.516767e-19	5.480372e-19
KRT85	ENSG00000135443	0	20	5.603363e-141	3.704658e-140
RAB22A	ENSG00000124209	1.46639511202	0.552273882015	2.108237e-08	1.323632e-08
TSEN2	ENSG00000154743	0.757016248154	-0.401603829182	0.0001531819	7.408799e-05
DUS3L	ENSG00000141994	1.85799701046	0.893748180411	1.158036e-19	1.177546e-19
MKLN1	ENSG00000128585	0.683401044689	-0.549195641725	2.499462e-09	1.644391e-09
WAC	ENSG00000095787	0.787234042553	-0.345135486049	0.0001146239	5.601992e-05
JUND	ENSG00000130522	0.364391143911	-1.45644019829	7.551052e-33	1.126176e-32
MAST2	ENSG00000086015	1.54802592811	0.630429635591	5.330699e-11	3.804932e-11
MAST3	ENSG00000099308	0.622330097087	-0.684248075452	2.559916e-09	1.683075e-09
MAST4	ENSG00000069020	0.754983388704	-0.405483192566	0.0001898611	9.117774e-05
SALL2	ENSG00000165821	0.372208436725	-1.42581733803	2.211101e-18	2.147013e-18
FAIM	ENSG00000158234	0.285714285714	-1.80735492206	8.260673e-39	1.412688e-38
QARS	ENSG00000172053	0.86065773447	-0.216488472775	0.009033665	0.003651847
MTR	ENSG00000116984	0.643449419569	-0.636101349713	6.439743e-11	4.583031e-11
CCDC132	ENSG00000004766	1.72154115587	0.783700670978	2.208294e-11	1.611292e-11
C5orf34	ENSG00000172244	1.57407407407	0.654503433974	0.01817898	0.007069469
C5orf30	ENSG00000181751	0.835789473684	-0.258788506075	0.01296086	0.005162246
C5orf32	ENSG00000120306	1.45181674566	0.537859361861	3.902975e-06	2.121634e-06
FIS1	ENSG00000214253	0.533475026567	-0.906507358778	6.811455e-21	7.226845e-21
STX17	ENSG00000136874	0.360531309298	-1.47180354331	5.723015e-33	8.568068e-33
C9orf72	ENSG00000147894	0.478832116788	-1.06240817323	9.209417e-16	8.134615e-16
ZMIZ2	ENSG00000122515	1.19510582011	0.257138366644	0.004428236	0.00185868
ZMIZ1	ENSG00000108175	1.61675908811	0.69310472007	2.746494e-16	2.475416e-16
URM1	ENSG00000167118	0.477968946706	-1.06501120448	2.624143e-26	3.267638e-26
C9orf78	ENSG00000136819	0.855397148676	-0.225333696649	0.02190303	0.008458805
LIPA	ENSG00000107798	1.45148514851	0.537529810495	1.108319e-08	7.077314e-09
BPGM	ENSG00000172331	0.482291666667	-1.05202221235	3.009171e-18	2.90365e-18
MOSPD3	ENSG00000106330	0.6701208981	-0.577506695802	1.196582e-05	6.284171e-06
MOSPD1	ENSG00000101928	2.09610983982	1.0677143186	2.671331e-18	2.582559e-18
ATP11C	ENSG00000101974	2.45571245186	1.29614164028	3.017072e-34	4.652564e-34
ATP11B	ENSG00000058063	0.301928485335	-1.72772122106	4.826837e-75	1.559135e-74
PAN2	ENSG00000135473	0.128070175439	-2.96499355017	1.979045e-134	1.243749e-133
TLN1	ENSG00000137076	1.50011622501	0.585074281223	4.63491e-13	3.6677e-13
DPP8	ENSG00000074603	0.615486432826	-0.700201039169	4.047706e-11	2.907529e-11
DPP9	ENSG00000142002	2.90544298768	1.53875814553	5.37755e-67	1.542931e-66
STK33	ENSG00000130413	0.00504201680672	-7.63178335747	1.466463e-122	8.321256e-122
DPP3	ENSG00000254986	0.761514195584	-0.393057164272	2.107425e-05	1.085467e-05
SUOX	ENSG00000139531	0.25	-2	2.430992e-72	7.536425e-72
DPP7	ENSG00000176978	0.241723594325	-2.04856979533	7.657554e-104	3.571817e-103
CEP63	ENSG00000182923	0.452777777778	-1.1431249421	4.670337e-22	5.145199e-22
GLTSCR2	ENSG00000105373	0.485099337748	-1.0436478849	3.146099e-27	4.023016e-27
MRPS16	ENSG00000182180	1.74242424242	0.801095931586	4.396427e-10	3.010434e-10
HS1BP3	ENSG00000118960	0.419380460683	-1.25366844836	1.796275e-27	2.311487e-27
C14orf80	ENSG00000185347	0.691297208539	-0.53262199484	1.119367e-06	6.322067e-07
NOC3L	ENSG00000173145	3.22775800712	1.69053242031	2.705119e-52	6.045478e-52
HBP1	ENSG00000105856	0.594736842105	-0.749676645916	1.722022e-09	1.145514e-09
HIAT1	ENSG00000156875	0.732620320856	-0.448862376927	0.0006422715	0.0002945305
TFDP1	ENSG00000198176	2.56309989335	1.35788970681	1.844199e-53	4.178406e-53
TMEM167B	ENSG00000215717	1.41213202498	0.497874977332	1.55415e-06	8.678378e-07
TMEM167A	ENSG00000174695	1.38800112139	0.473008733495	7.461233e-08	4.52573e-08
C11orf61	ENSG00000120458	2.60465116279	1.38109016736	3.978616e-29	5.358469e-29
ELOF1	ENSG00000130165	1.58813029897	0.667329283999	4.848441e-13	3.831901e-13
TRMT61A	ENSG00000166166	1.94104921579	0.956836698412	1.804304e-24	2.123006e-24
MFHAS1	ENSG00000147324	0.490390576565	-1.02799683868	1.0606e-21	1.15641e-21
DHX16	ENSG00000204560	1.64362176628	0.716878341177	7.218677e-15	6.153832e-15
DHX15	ENSG00000109606	0.848548370192	-0.236931194169	0.003823615	0.001620959
ZFYVE1	ENSG00000165861	2.97285067873	1.57184700093	1.428905e-40	2.55177e-40
LDOC1	ENSG00000182195	1.37167159763	0.455935116221	5.212919e-07	3.008708e-07
DGCR8	ENSG00000128191	0.711344721857	-0.49137922704	4.485837e-07	2.599094e-07
GTF2E2	ENSG00000197265	0.790745856354	-0.338714004099	0.001164906	0.0005181678
CCDC88A	ENSG00000115355	5.79452054795	2.53468929424	1.800691e-104	8.469138e-104
DGCR2	ENSG00000070413	0.541481810115	-0.885015220391	1.653579e-22	1.844086e-22
C22orf13	ENSG00000138867	0.409000497265	-1.28982549768	1.154559e-42	2.156522e-42
NDUFB11	ENSG00000147123	0.799238490827	-0.323302030791	0.000527029	0.0002443052
DGCR6	ENSG00000183628	0.390243902439	-1.35755200462	2.906481e-17	2.719402e-17
ZNF783	ENSG00000204946	0.7344	-0.445362036136	0.0004800338	0.0002231104
ZNF787	ENSG00000142409	1.46277021617	0.54870315702	6.156447e-08	3.753997e-08
PITRM1	ENSG00000107959	0.712534938723	-0.488967337303	3.40988e-08	2.112163e-08
GOT2	ENSG00000125166	0.397503858284	-1.33095923122	1.061378e-58	2.674081e-58
GOT1	ENSG00000120053	0.412213740458	-1.27853549937	1.040294e-43	1.983165e-43
QTRT1	ENSG00000213339	1.5133037694	0.597701612552	3.661726e-10	2.516161e-10
PMEL	ENSG00000185664	0.148387096774	-2.75256244922	1.566586e-21	1.699358e-21
C18orf19	ENSG00000177150	3.99813432836	1.99932694422	3.765785e-73	1.17895e-72
C18orf10	ENSG00000134779	0.802582257393	-0.317278831935	0.0009171837	0.0004143942
ROBO4	ENSG00000154133	0	20	1.874952e-58	4.700542e-58
FBXL6	ENSG00000182325	1.36531365314	0.449232419162	0.002663288	0.001145485
NIPSNAP3A	ENSG00000136783	0.163990825688	-2.608312988	9.551469e-119	5.204922e-118
ATR	ENSG00000175054	0.573949143747	-0.801005186061	4.41821e-15	3.795746e-15
C12orf11	ENSG00000064102	2.48705501618	1.31443842179	5.98399e-41	1.078101e-40
RRAS2	ENSG00000133818	2.080078125	1.05663771511	3.015061e-19	3.02472e-19
ZNF569	ENSG00000196437	0.508823529412	-0.974762708501	2.404279e-09	1.583409e-09
ZNF568	ENSG00000198453	0.0046511627907	-7.74819284959	1.24141e-95	5.224852e-95
ZNF566	ENSG00000186017	0.68281938326	-0.550424082017	9.972323e-05	4.896344e-05
ZNF562	ENSG00000171466	0.686046511628	-0.54362170534	2.58573e-07	1.518242e-07
ZNF561	ENSG00000171469	0.517023959647	-0.951696956199	6.376987e-19	6.320099e-19
NECAP2	ENSG00000157191	2.67867435159	1.42151920234	1.309399e-39	2.279895e-39
STMN3	ENSG00000197457	2.60571428571	1.38167890233	6.279652e-19	6.224845e-19
IKBIP	ENSG00000166130	7.97340425532	2.99519581627	6.84461e-112	3.469553e-111
TOMM20	ENSG00000173726	0.438874904236	-1.18811831858	5.403934e-44	1.036397e-43
TOMM22	ENSG00000100216	0.767885960194	-0.381036024669	2.557733e-05	1.311163e-05
PSKH1	ENSG00000159792	0.315289648623	-1.66525028968	5.394129e-62	1.435114e-61
IPP	ENSG00000197429	0.496284062758	-1.01076196898	7.097548e-19	7.024646e-19
NUFIP1	ENSG00000083635	1.86005089059	0.895342093694	2.269725e-12	1.739234e-12
C16orf95	ENSG00000131152	0.2156133829	-2.21348136743	1.116915e-25	1.365719e-25
ATP5F1	ENSG00000116459	0.854427294882	-0.226970359891	0.00770563	0.003157418
TOP2A	ENSG00000131747	1.71573389652	0.77882581394	3.933028e-20	4.063491e-20
HOOK1	ENSG00000134709	0.186221743811	-2.42490655875	1.248311e-92	5.025105e-92
KIAA0368	ENSG00000136813	0.464455569462	-1.10638750212	9.839517e-38	1.641287e-37
MRPL44	ENSG00000135900	0.651376146789	-0.618437205272	1.931464e-07	1.140934e-07
TRIP6	ENSG00000087077	6.22352941176	2.63773297598	7.136537e-79	2.409285e-78
SLC26A2	ENSG00000155850	2.98908296943	1.57970294316	3.503619e-54	8.07124e-54
FGF5	ENSG00000138675	278.5	8.12153351734	5.070595e-118	2.739649e-117
FGF2	ENSG00000138685	21	4.39231742278	6.78448e-31	9.600305e-31
BCAN	ENSG00000132692	0.0295309785756	-5.08162702556	4.475979e-207	4.701846e-206
BCAM	ENSG00000187244	0.780185758514	-0.358110431194	0.0007959292	0.0003616993
SDC1	ENSG00000115884	4.23352972683	2.08186101936	2.682909e-115	1.404793e-114
SDC2	ENSG00000169439	3.66666666667	1.87446911792	4.213043e-41	7.60657e-41
SDC3	ENSG00000162512	0.517604355717	-0.950078337015	1.610547e-22	1.797278e-22
SDC4	ENSG00000124145	7.66584766585	2.93844532948	2.270562e-189	2.129902e-188
ELOVL6	ENSG00000170522	0.139163916392	-2.8451429095	7.095239e-115	3.688534e-114
ELOVL7	ENSG00000164181	0.016077170418	-5.95884267524	0	0
ELOVL4	ENSG00000118402	13.7142857143	3.77760757866	1.185008e-34	1.844157e-34
ELOVL5	ENSG00000012660	0.574782187803	-0.798912740759	1.499378e-22	1.674323e-22
ELOVL1	ENSG00000066322	0.617338781311	-0.69586567037	1.939174e-15	1.689669e-15
SNF8	ENSG00000159210	1.32634887376	0.407460302024	1.949039e-05	1.006334e-05
DIABLO	ENSG00000184047	1.2808988764	0.357156583198	0.04272445	0.01574865
ZNF593	ENSG00000142684	3.42857142857	1.77760757866	1.563414e-23	1.794304e-23
CWF19L1	ENSG00000095485	2.02708803612	1.01940874619	8.247656e-17	7.584197e-17
NAA20	ENSG00000173418	0.770018621974	-0.377034758814	2.255163e-05	1.159917e-05
HSPA2	ENSG00000126803	46.9375	5.55266909751	3.988643e-129	2.380188e-128
NAA25	ENSG00000111300	1.4036379385	0.489170847544	1.266526e-07	7.581017e-08
SGCE	ENSG00000127990	352.333333333	8.46079716066	5.576539e-189	5.211846e-188
SGCB	ENSG00000163069	3.52456839309	1.8174466007	8.69472e-68	2.527502e-67
TECR	ENSG00000099797	0.720588235294	-0.472752997135	3.947063e-07	2.293463e-07
CNKSR2	ENSG00000149970	0.0846560846561	-3.56224242422	2.353721e-56	5.650082e-56
DUSP9	ENSG00000130829	2.59541984733	1.3759679346	1.230748e-15	1.08241e-15
DUSP5	ENSG00000138166	56.8554216867	5.82922602479	0	0
DUSP4	ENSG00000120875	19.6052948255	4.29317143223	0	0
DUSP7	ENSG00000164086	4.54472361809	2.18419256132	2.089599e-108	1.027468e-107
DUSP1	ENSG00000120129	6.44444444444	2.68805599369	5.949772e-29	7.968926e-29
DUSP2	ENSG00000158050	0.103395061728	-3.27376081243	6.539736e-76	2.134118e-75
LRRC8D	ENSG00000171492	0.651494252874	-0.618175642705	4.027453e-10	2.763363e-10
ZBTB41	ENSG00000177888	0.562659846547	-0.829665083783	5.898755e-08	3.599887e-08
LRRC8A	ENSG00000136802	1.94850187266	0.962365318048	1.245892e-25	1.520501e-25
RBL1	ENSG00000080839	1.46811070999	0.55396076568	4.234027e-07	2.456555e-07
LRRC8C	ENSG00000171488	22.9454545455	4.52013648146	1.699633e-157	1.28783e-156
RDX	ENSG00000137710	1.37506493506	0.459499749026	1.38773e-07	8.286996e-08
HEY1	ENSG00000164683	3.97826086957	1.99213788223	8.515036e-17	7.822994e-17
RRAS	ENSG00000126458	2.56355932203	1.3581482828	8.064854e-31	1.138041e-30
MTF1	ENSG00000188786	0.578363384189	-0.789951875796	4.572879e-10	3.128309e-10
TAB3	ENSG00000157625	0.651757188498	-0.617593504961	3.681706e-09	2.403835e-09
TBC1D19	ENSG00000109680	0.647302904564	-0.627487117368	0.0004056773	0.0001897653
RPL37	ENSG00000145592	0.529877077168	-0.916270378095	2.076019e-30	2.894152e-30
TBC1D16	ENSG00000167291	0.508483563097	-0.975726955657	1.206287e-25	1.473582e-25
RPL34	ENSG00000109475	0.329711751663	-1.60072278609	5.645932e-75	1.820244e-74
TBC1D14	ENSG00000132405	0.483369330454	-1.04880215717	2.183494e-25	2.647603e-25
FBL	ENSG00000105202	0.677761870675	-0.561149618489	2.092903e-11	1.528852e-11
NUMA1	ENSG00000137497	0.437170805117	-1.19373103587	2.909287e-43	5.50279e-43
NUAK2	ENSG00000163545	1.65984654731	0.731049870692	1.724052e-08	1.08834e-08
C21orf63	ENSG00000166979	7.21505376344	2.85101014509	2.535297e-66	7.185088e-66
HSPA1A	ENSG00000204389	50.1891891892	5.64930473431	1.023394e-231	1.307331e-230
FAM83H	ENSG00000180921	0.766848053579	-0.382987350359	3.248037e-06	1.773769e-06
IKBKAP	ENSG00000070061	1.25754985755	0.330615599088	0.0006542539	0.000299755
GPR56	ENSG00000205336	0.439538876625	-1.18593731943	6.441022e-37	1.056377e-36
ZBED4	ENSG00000100426	0.595968850206	-0.746691168273	6.61762e-14	5.423201e-14
FAM83F	ENSG00000133477	0.120098039216	-3.05771549786	1.662238e-81	5.824404e-81
DGKZ	ENSG00000149091	1.96992481203	0.978140566036	7.305106e-21	7.742523e-21
C12orf73	ENSG00000204954	0.683333333333	-0.54933859099	0.0001506938	7.296791e-05
C12orf75	ENSG00000235162	7.08651911469	2.82507715227	4.971206e-149	3.505518e-148
MUM1	ENSG00000160953	0.204227642276	-2.29174994622	1.376195e-103	6.401555e-103
DGKQ	ENSG00000145214	0.191354466859	-2.38568051612	6.253045e-115	3.260713e-114
DGKH	ENSG00000102780	0.607247796278	-0.719642745604	8.27385e-13	6.467744e-13
SYNRG	ENSG00000006114	0.454025516938	-1.13915471339	4.075448e-29	5.484526e-29
DGKA	ENSG00000065357	8.83582089552	3.14336417517	2.338051e-68	6.855366e-68
DGKD	ENSG00000077044	2.68142857143	1.423001823	9.394895e-50	2.012889e-49
ICK	ENSG00000112144	0.379686758424	-1.39711840904	2.921452e-40	5.186226e-40
COPZ1	ENSG00000111481	0.517713365539	-0.949774530893	4.388324e-29	5.896214e-29
CNP	ENSG00000173786	0.84693877551	-0.239670412768	0.007355433	0.003018302
SRP72	ENSG00000174780	1.22485714286	0.292613495097	0.000409544	0.0001914684
DKC1	ENSG00000130826	1.48083886542	0.566414665132	7.139976e-12	5.353387e-12
NPM3	ENSG00000107833	0.740705433746	-0.43302817417	1.064563e-05	5.608214e-06
HSPA13	ENSG00000155304	1.6224852071	0.69820532461	3.247591e-13	2.588824e-13
PEMT	ENSG00000133027	0.533579335793	-0.90622529929	1.953322e-16	1.77089e-16
HSPA14	ENSG00000187522	0.602050326188	-0.732044006063	2.224016e-13	1.784349e-13
TXNDC15	ENSG00000113621	0.578849721707	-0.78873924389	7.150974e-14	5.848977e-14
MXI1	ENSG00000119950	0.322191272052	-1.63401068197	2.316378e-39	4.012611e-39
NEK1	ENSG00000137601	0.759512937595	-0.396853554985	0.001541771	0.0006788542
TXNDC12	ENSG00000117862	0.700052438385	-0.514465101738	2.9754e-07	1.742213e-07
C1orf96	ENSG00000154429	0.688293370945	-0.538904479677	1.459482e-05	7.617649e-06
C1orf93	ENSG00000157870	1.42634905202	0.512327077148	4.945916e-08	3.033683e-08
AHNAK2	ENSG00000185567	9.38048780488	3.22966294783	1.139044e-185	1.037843e-184
PPP3R1	ENSG00000221823	1.858463316	0.894110211286	4.001378e-21	4.281134e-21
IQCB1	ENSG00000173226	1.53396226415	0.617262992624	2.900094e-09	1.902796e-09
SEMA4A	ENSG00000196189	0.0170768458061	-5.87181466447	1.262288e-246	1.812929e-245
SEMA4B	ENSG00000185033	3.7061452514	1.88991942464	8.019397e-78	2.684168e-77
SEMA4D	ENSG00000187764	0.35153256705	-1.50826974373	3.910175e-34	6.009749e-34
SEMA4F	ENSG00000135622	1.60659898477	0.684009869972	1.418725e-07	8.465126e-08
RYK	ENSG00000163785	1.33637747336	0.418327569213	3.578212e-05	1.81743e-05
BYSL	ENSG00000112578	1.68465227818	0.752450841664	4.083067e-15	3.510786e-15
OTUD7B	ENSG00000163113	0.746927628584	-0.42095963091	1.594359e-05	8.300325e-06
C10orf116	ENSG00000148671	252.75	7.9815672819	2.88246e-181	2.562081e-180
SQRDL	ENSG00000137767	0.686403508772	-0.542871167232	8.454894e-08	5.119289e-08
C10orf118	ENSG00000165813	0.221244500314	-2.17628650169	1.273114e-73	4.02538e-73
FBXO18	ENSG00000134452	0.524326497789	-0.931462637986	3.997875e-21	4.278287e-21
SUMO3	ENSG00000184900	2.08522167488	1.06020076125	2.607879e-35	4.121563e-35
SUMO2	ENSG00000188612	1.64047936085	0.714117443181	8.852145e-15	7.526152e-15
PORCN	ENSG00000102312	1.85894206549	0.894481808917	2.084035e-12	1.599114e-12
TMCO4	ENSG00000162542	0.571845368344	-0.806303011664	1.405544e-13	1.136469e-13
SCCPDH	ENSG00000143653	4.06969205835	2.02491963412	3.098217e-79	1.048042e-78
KCTD12	ENSG00000178695	99.7692307692	6.64052304611	2.411497e-202	2.452124e-201
GALNT12	ENSG00000119514	13.4117647059	3.74542717291	1.261709e-39	2.199872e-39
CNDP2	ENSG00000133313	0.131052291801	-2.9317855116	2.451986e-251	3.754962e-250
CDA	ENSG00000158825	273.2	8.0938136734	4.300055e-222	5.168438e-221
STRBP	ENSG00000165209	0.320959010054	-1.63953903358	1.318965e-56	3.182691e-56
TTI1	ENSG00000101407	1.46253869969	0.548474799816	1.656969e-08	1.047553e-08
GALNT11	ENSG00000178234	0.543851053405	-0.878716505795	5.502592e-18	5.272611e-18
MOCS1	ENSG00000124615	0.637602179837	-0.64927153326	1.814968e-07	1.073866e-07
AHR	ENSG00000106546	21.0291262136	4.39431700043	5.704495e-207	5.979999e-206
GADD45GIP1	ENSG00000179271	1.53496712493	0.618207757084	1.389404e-10	9.742184e-11
COLEC12	ENSG00000158270	0.00726392251816	-7.1050354707	8.526974e-91	3.360709e-90
STK38L	ENSG00000211455	1.91281512605	0.935697443669	2.713464e-19	2.725384e-19
ACTA2	ENSG00000107796	0.0340136054422	-4.87774424995	6.55714e-33	9.799543e-33
ZNF192	ENSG00000198315	1.67664670659	0.745578724471	3.709683e-08	2.294234e-08
ZNF193	ENSG00000137185	1.86446886447	0.898764705156	2.277414e-10	1.580522e-10
WNK2	ENSG00000165238	0.106512890095	-3.2309000602	7.252064e-122	4.087716e-121
QSOX2	ENSG00000165661	0.492865878516	-1.02073298931	1.170621e-24	1.385086e-24
QSOX1	ENSG00000116260	2.17205182877	1.11905852866	5.266898e-42	9.677683e-42
PDS5A	ENSG00000121892	0.728854790419	-0.456296679525	1.640473e-07	9.753889e-08
TFDP2	ENSG00000114126	0.465596330275	-1.10284840759	1.546965e-22	1.727083e-22
MFSD3	ENSG00000167700	0.378583017847	-1.40131839757	1.369478e-38	2.326344e-38
TSTD1	ENSG00000215845	0.0296610169492	-5.0752881273	2.544573e-50	5.521643e-50
TSTD2	ENSG00000136925	0.48955613577	-1.03045379654	7.244866e-16	6.429126e-16
TADA2A	ENSG00000108264	0.462305986696	-1.11308004981	1.897343e-19	1.916277e-19
